geo_name,age_group,pop,country
BOTSWANA_CENTRAL_BOBONONG_ROBELELA,65-69 years,12,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_ROBELELA,70-74 years,5,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_ROBELELA,75-79 years,12,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_ROBELELA,80+ years,19,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_DAMOCHOJENA,25-29 years,86,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_DAMOCHOJENA,30-34 years,53,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_DAMOCHOJENA,35-39 years,42,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_DAMOCHOJENA,40-44 years,44,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_DAMOCHOJENA,45-49 years,48,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_DAMOCHOJENA,50-54 years,66,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_DAMOCHOJENA,55-59 years,36,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_DAMOCHOJENA,60-64 years,28,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_DAMOCHOJENA,65-69 years,21,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_DAMOCHOJENA,70-74 years,13,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_DAMOCHOJENA,75-79 years,11,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_DAMOCHOJENA,80+ years,13,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOTLHABANENG,25-29 years,94,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOTLHABANENG,30-34 years,64,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOTLHABANENG,35-39 years,79,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOTLHABANENG,40-44 years,68,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOTLHABANENG,45-49 years,56,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOTLHABANENG,50-54 years,61,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOTLHABANENG,55-59 years,39,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOTLHABANENG,60-64 years,49,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOTLHABANENG,65-69 years,25,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOTLHABANENG,70-74 years,19,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOTLHABANENG,75-79 years,20,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOTLHABANENG,80+ years,26,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOLETEMANE,25-29 years,134,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOLETEMANE,30-34 years,113,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOLETEMANE,35-39 years,107,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOLETEMANE,40-44 years,89,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOLETEMANE,45-49 years,85,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOLETEMANE,50-54 years,75,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOLETEMANE,55-59 years,49,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOLETEMANE,60-64 years,37,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOLETEMANE,65-69 years,42,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOLETEMANE,70-74 years,34,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOLETEMANE,75-79 years,18,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_MOLETEMANE,80+ years,14,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_TULI,25-29 years,228,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_TULI,30-34 years,173,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_TULI,35-39 years,161,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_TULI,40-44 years,106,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_TULI,45-49 years,80,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_TULI,50-54 years,59,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_TULI,55-59 years,44,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_TULI,60-64 years,22,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_TULI,65-69 years,17,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_TULI,70-74 years,6,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_TULI,75-79 years,0,BOTSWANA
BOTSWANA_CENTRAL_BOBONONG_TULI,80+ years,3,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_LETLHAKANE,25-29 years,2996,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_LETLHAKANE,30-34 years,2558,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_LETLHAKANE,35-39 years,2205,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_LETLHAKANE,40-44 years,1712,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_LETLHAKANE,45-49 years,1451,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_LETLHAKANE,50-54 years,1183,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_LETLHAKANE,55-59 years,733,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_LETLHAKANE,60-64 years,511,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_LETLHAKANE,65-69 years,368,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_LETLHAKANE,70-74 years,344,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_LETLHAKANE,75-79 years,215,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_LETLHAKANE,80+ years,227,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOSU,25-29 years,149,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOSU,30-34 years,140,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOSU,35-39 years,142,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOSU,40-44 years,135,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOSU,45-49 years,132,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOSU,50-54 years,103,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOSU,55-59 years,93,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOSU,60-64 years,74,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOSU,65-69 years,48,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOSU,70-74 years,48,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOSU,75-79 years,41,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOSU,80+ years,45,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMATSHUMO,25-29 years,99,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMATSHUMO,30-34 years,79,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMATSHUMO,35-39 years,76,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMATSHUMO,40-44 years,83,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMATSHUMO,45-49 years,71,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMATSHUMO,50-54 years,97,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMATSHUMO,55-59 years,71,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMATSHUMO,60-64 years,55,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMATSHUMO,65-69 years,36,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMATSHUMO,70-74 years,29,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMATSHUMO,75-79 years,30,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMATSHUMO,80+ years,27,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOPIPI,25-29 years,289,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOPIPI,30-34 years,243,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOPIPI,35-39 years,221,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOPIPI,40-44 years,221,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOPIPI,45-49 years,226,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOPIPI,50-54 years,157,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOPIPI,55-59 years,169,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOPIPI,60-64 years,126,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOPIPI,65-69 years,82,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOPIPI,70-74 years,91,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOPIPI,75-79 years,66,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOPIPI,80+ years,76,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XHUMO,25-29 years,156,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XHUMO,30-34 years,106,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XHUMO,35-39 years,114,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XHUMO,40-44 years,95,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XHUMO,45-49 years,88,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XHUMO,50-54 years,100,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XHUMO,55-59 years,89,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XHUMO,60-64 years,78,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XHUMO,65-69 years,56,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XHUMO,70-74 years,52,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XHUMO,75-79 years,44,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XHUMO,80+ years,48,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KEDIA,25-29 years,92,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KEDIA,30-34 years,78,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KEDIA,35-39 years,61,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KEDIA,40-44 years,58,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KEDIA,45-49 years,35,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KEDIA,50-54 years,31,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KEDIA,55-59 years,35,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KEDIA,60-64 years,37,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KEDIA,65-69 years,14,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KEDIA,70-74 years,21,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KEDIA,75-79 years,7,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KEDIA,80+ years,23,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TSIENYANE/RAKOPS,25-29 years,561,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TSIENYANE/RAKOPS,30-34 years,435,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TSIENYANE/RAKOPS,35-39 years,483,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TSIENYANE/RAKOPS,40-44 years,359,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TSIENYANE/RAKOPS,45-49 years,365,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TSIENYANE/RAKOPS,50-54 years,333,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TSIENYANE/RAKOPS,55-59 years,220,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TSIENYANE/RAKOPS,60-64 years,246,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TSIENYANE/RAKOPS,65-69 years,167,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TSIENYANE/RAKOPS,70-74 years,169,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TSIENYANE/RAKOPS,75-79 years,129,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TSIENYANE/RAKOPS,80+ years,149,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TOROMOJA,25-29 years,65,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TOROMOJA,30-34 years,56,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TOROMOJA,35-39 years,60,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TOROMOJA,40-44 years,52,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TOROMOJA,45-49 years,57,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TOROMOJA,50-54 years,40,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TOROMOJA,55-59 years,32,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TOROMOJA,60-64 years,47,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TOROMOJA,65-69 years,22,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TOROMOJA,70-74 years,22,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TOROMOJA,75-79 years,21,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_TOROMOJA,80+ years,16,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOREOMAOTO,25-29 years,42,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOREOMAOTO,30-34 years,34,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOREOMAOTO,35-39 years,33,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOREOMAOTO,40-44 years,23,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOREOMAOTO,45-49 years,28,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOREOMAOTO,50-54 years,25,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOREOMAOTO,55-59 years,22,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOREOMAOTO,60-64 years,21,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOREOMAOTO,65-69 years,27,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOREOMAOTO,70-74 years,14,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOREOMAOTO,75-79 years,9,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOREOMAOTO,80+ years,13,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MAKALAMABEDI,25-29 years,150,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MAKALAMABEDI,30-34 years,114,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MAKALAMABEDI,35-39 years,118,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MAKALAMABEDI,40-44 years,93,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MAKALAMABEDI,45-49 years,76,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MAKALAMABEDI,50-54 years,68,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MAKALAMABEDI,55-59 years,45,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MAKALAMABEDI,60-64 years,39,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MAKALAMABEDI,65-69 years,60,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MAKALAMABEDI,70-74 years,46,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MAKALAMABEDI,75-79 years,45,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MAKALAMABEDI,80+ years,41,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KHWEE,25-29 years,121,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KHWEE,30-34 years,98,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KHWEE,35-39 years,87,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KHWEE,40-44 years,61,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KHWEE,45-49 years,102,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KHWEE,50-54 years,66,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KHWEE,55-59 years,40,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KHWEE,60-64 years,19,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KHWEE,65-69 years,15,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KHWEE,70-74 years,27,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KHWEE,75-79 years,13,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KHWEE,80+ years,36,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KUMAGA,25-29 years,57,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KUMAGA,30-34 years,45,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KUMAGA,35-39 years,50,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KUMAGA,40-44 years,34,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KUMAGA,45-49 years,34,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KUMAGA,50-54 years,24,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KUMAGA,55-59 years,16,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KUMAGA,60-64 years,22,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KUMAGA,65-69 years,20,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KUMAGA,70-74 years,20,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KUMAGA,75-79 years,18,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_KUMAGA,80+ years,11,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOTOPI,25-29 years,92,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOTOPI,30-34 years,80,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOTOPI,35-39 years,93,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOTOPI,40-44 years,61,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOTOPI,45-49 years,68,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOTOPI,50-54 years,56,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOTOPI,55-59 years,35,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOTOPI,60-64 years,38,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOTOPI,65-69 years,34,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOTOPI,70-74 years,29,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOTOPI,75-79 years,18,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOTOPI,80+ years,28,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMADIKOLA,25-29 years,71,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMADIKOLA,30-34 years,49,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMADIKOLA,35-39 years,64,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMADIKOLA,40-44 years,51,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMADIKOLA,45-49 years,54,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMADIKOLA,50-54 years,39,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMADIKOLA,55-59 years,36,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMADIKOLA,60-64 years,42,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMADIKOLA,65-69 years,41,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMADIKOLA,70-74 years,37,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMADIKOLA,75-79 years,18,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MMADIKOLA,80+ years,20,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOKOBOXANE,25-29 years,135,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOKOBOXANE,30-34 years,90,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOKOBOXANE,35-39 years,84,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOKOBOXANE,40-44 years,81,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOKOBOXANE,45-49 years,79,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOKOBOXANE,50-54 years,66,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOKOBOXANE,55-59 years,64,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOKOBOXANE,60-64 years,60,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOKOBOXANE,65-69 years,23,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOKOBOXANE,70-74 years,37,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOKOBOXANE,75-79 years,21,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_MOKOBOXANE,80+ years,34,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XERE,25-29 years,35,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XERE,30-34 years,30,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XERE,35-39 years,34,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XERE,40-44 years,33,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XERE,45-49 years,47,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XERE,50-54 years,18,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XERE,55-59 years,12,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XERE,60-64 years,9,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XERE,65-69 years,4,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XERE,70-74 years,4,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XERE,75-79 years,5,BOTSWANA
BOTSWANA_CENTRAL_BOTETI_XERE,80+ years,16,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_MAITENGWE,25-29 years,270,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_MAITENGWE,30-34 years,253,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_MAITENGWE,35-39 years,245,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_MAITENGWE,40-44 years,229,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_MAITENGWE,45-49 years,264,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_MAITENGWE,50-54 years,261,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_MAITENGWE,55-59 years,238,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_MAITENGWE,60-64 years,236,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_MAITENGWE,65-69 years,167,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_MAITENGWE,70-74 years,136,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_MAITENGWE,75-79 years,118,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_MAITENGWE,80+ years,148,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NATA,25-29 years,690,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NATA,30-34 years,575,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NATA,35-39 years,547,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NATA,40-44 years,486,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NATA,45-49 years,436,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NATA,50-54 years,315,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NATA,55-59 years,242,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NATA,60-64 years,207,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NATA,65-69 years,140,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NATA,70-74 years,117,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NATA,75-79 years,88,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NATA,80+ years,103,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_DAGWI,25-29 years,42,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_DAGWI,30-34 years,36,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_DAGWI,35-39 years,25,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_DAGWI,40-44 years,32,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_DAGWI,45-49 years,34,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_DAGWI,50-54 years,32,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_DAGWI,55-59 years,40,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_DAGWI,60-64 years,42,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_DAGWI,65-69 years,33,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_DAGWI,70-74 years,15,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_DAGWI,75-79 years,35,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_DAGWI,80+ years,20,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NKANGE,25-29 years,148,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NKANGE,30-34 years,146,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NKANGE,35-39 years,121,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NKANGE,40-44 years,154,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NKANGE,45-49 years,144,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NKANGE,50-54 years,166,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NKANGE,55-59 years,148,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NKANGE,60-64 years,124,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NKANGE,65-69 years,91,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NKANGE,70-74 years,88,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NKANGE,75-79 years,83,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_NKANGE,80+ years,99,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_SENETE,25-29 years,155,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_SENETE,30-34 years,131,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_SENETE,35-39 years,95,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_SENETE,40-44 years,110,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_SENETE,45-49 years,137,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_SENETE,50-54 years,96,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_SENETE,55-59 years,90,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_SENETE,60-64 years,149,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_SENETE,65-69 years,62,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_SENETE,70-74 years,45,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_SENETE,75-79 years,65,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_SENETE,80+ years,65,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_CHANGATE,25-29 years,67,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_CHANGATE,30-34 years,37,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_CHANGATE,35-39 years,48,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_CHANGATE,40-44 years,55,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_CHANGATE,45-49 years,49,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_CHANGATE,50-54 years,42,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_CHANGATE,55-59 years,58,BOTSWANA
BOTSWANA_CENTRAL_TUTUME_CHANGATE,60-64 years,62,BOTSWANA
