LC,95% UI,
1.540345868,1.351878684,1.746034813
1.540377763,1.351960949,1.746060362
1.540409657,1.352043213,1.746085911
1.540441552,1.352125477,1.74611146
1.540473446,1.352207741,1.746137009
1.540505341,1.352290006,1.746162558
1.540537235,1.35237227,1.746188107
1.540569129,1.352454534,1.746213656
1.540601024,1.352536798,1.746239205
1.540632918,1.352619063,1.746264754
1.540664813,1.352701327,1.746290303
1.540696707,1.352783591,1.746315851
1.540728602,1.352865855,1.7463414
1.540760496,1.35294812,1.746366949
1.540792391,1.353030384,1.746392498
1.540824285,1.353112648,1.746418047
1.54085618,1.353194912,1.746443596
1.540888074,1.353277177,1.746469145
1.540919969,1.353359441,1.746494694
1.540951863,1.353441705,1.746520243
1.540983758,1.35352397,1.746545792
1.541015652,1.353606234,1.746571341
1.541047547,1.353688498,1.74659689
1.541079441,1.353770762,1.746622439
1.541111335,1.353853027,1.746647987
1.541141088,1.353933409,1.746671109
1.541170841,1.354013792,1.74669423
1.541200594,1.354094174,1.746717352
1.541230346,1.354174556,1.746740474
1.541260099,1.354254938,1.746763595
1.541289852,1.35433532,1.746786717
1.541319604,1.354415702,1.746809839
1.541349357,1.354496083,1.74683296
1.54137911,1.354576465,1.746856082
1.541408862,1.354656846,1.746879204
1.541438615,1.354737227,1.746902326
1.541468368,1.354817608,1.746925448
1.541498121,1.354897989,1.746948569
1.541527873,1.35497837,1.746971691
1.541557626,1.35505875,1.746994813
1.541587379,1.355139131,1.747017935
1.541617131,1.355219511,1.747041057
1.541646884,1.355299891,1.747064179
1.541676637,1.355380271,1.747087301
1.541706389,1.355460651,1.747110423
1.541736142,1.35554103,1.747133546
1.541765895,1.35562141,1.747156668
1.541795648,1.355701789,1.74717979
1.5418254,1.355782168,1.747202912
1.541855153,1.355817142,1.747254166
1.541884906,1.355852116,1.74730542
1.541914658,1.355887091,1.747356674
1.541944411,1.355922065,1.747407928
1.541974164,1.355957039,1.747459182
1.542003916,1.355992013,1.747510436
1.542033669,1.356026987,1.74756169
1.542063422,1.356061962,1.747612943
1.542093175,1.356096936,1.747664197
1.542122927,1.35613191,1.747715451
1.54215268,1.356166884,1.747766705
1.542182433,1.356201858,1.747817959
1.542212185,1.356236833,1.747869213
1.542241938,1.356271807,1.747920467
1.542271691,1.356306781,1.747971721
1.542301443,1.356341755,1.748022975
1.542331196,1.356376729,1.748074229
1.542360949,1.356411704,1.748125483
1.542390702,1.356446678,1.748176737
1.542420454,1.356481652,1.748227991
1.542450207,1.356516626,1.748279245
1.54247996,1.3565516,1.748330498
1.542509712,1.356586575,1.748381752
1.542539465,1.356621549,1.748433006
1.542569218,1.356656523,1.74848426
1.54259897,1.356691497,1.748535514
1.542628723,1.356726471,1.748586768
1.542658476,1.356761445,1.748638022
1.542688229,1.35679642,1.748689276
1.542717981,1.356831394,1.74874053
1.542747734,1.356866368,1.748791784
1.542777487,1.356901342,1.748843038
1.542807239,1.356936316,1.748894292
1.542836992,1.356971291,1.748945546
1.542866745,1.357006265,1.748996799
1.542896497,1.357041239,1.749048053
1.54292625,1.357076213,1.749099307
1.542956003,1.357111187,1.749150561
1.542985756,1.357146162,1.749201815
1.543015508,1.357181136,1.749253069
1.543045261,1.35721611,1.749304323
1.543075014,1.357251084,1.749355577
1.543104766,1.357286058,1.749406831
1.543134519,1.357321032,1.749458085
1.543164272,1.357356007,1.749509339
1.543194024,1.357390981,1.749560593
1.543223777,1.357425955,1.749611847
1.54325353,1.357460929,1.7496631
1.543283283,1.357495903,1.749714354
1.543313035,1.357530878,1.749765608
1.543342788,1.357565852,1.749816862
1.543372541,1.357600826,1.749868116
1.543402293,1.3576358,1.74991937
1.543432046,1.357670774,1.749970624
1.543461799,1.357705749,1.750021878
1.543491551,1.357740723,1.750073132
1.543521304,1.357775697,1.750124386
1.543551057,1.357810671,1.75017564
1.54358081,1.357845645,1.750226894
1.543610562,1.357880619,1.750278147
1.543640315,1.357915594,1.750329401
1.543670068,1.357950568,1.750380655
1.54369982,1.357985542,1.750431909
1.543729573,1.358020516,1.750483163
1.543759326,1.35805549,1.750534417
1.543789078,1.358090465,1.750585671
1.543818831,1.358125439,1.750636925
1.543848584,1.358160413,1.750688179
1.543878337,1.358195387,1.750739433
1.543908089,1.358230361,1.750790687
1.543937842,1.358265335,1.75084194
1.543967595,1.35830031,1.750893194
1.543997347,1.358335284,1.750944448
1.5440271,1.358370258,1.750995702
1.544056853,1.358405232,1.751046956
1.544086605,1.358440206,1.75109821
1.544115824,1.358474711,1.751148858
1.544145042,1.358509215,1.751199506
1.544174261,1.358543719,1.751250154
1.544203479,1.358578223,1.751300802
1.544232698,1.358612727,1.75135145
1.544261916,1.358647232,1.751402098
1.544291135,1.358681736,1.751452746
1.544320353,1.35871624,1.751503394
1.544349572,1.358750744,1.751554042
1.54437879,1.358785248,1.75160469
1.544408009,1.358819752,1.751655338
1.544437227,1.358854256,1.751705986
1.544466446,1.358888761,1.751756634
1.544495664,1.358923265,1.751807282
1.544524883,1.358957769,1.75185793
1.544554101,1.358992273,1.751908578
1.54458332,1.359026777,1.751959226
1.544612538,1.359061281,1.752009874
1.544641757,1.359095785,1.752060522
1.544670975,1.359130289,1.752111169
1.544700194,1.359164793,1.752161817
1.544729412,1.359199298,1.752212465
1.544758631,1.359233802,1.752263113
1.544787849,1.359268306,1.752313761
1.544817068,1.359273951,1.752360148
1.544846286,1.359279596,1.752406536
1.544875505,1.359285241,1.752452924
1.544904723,1.359290886,1.752499311
1.544933942,1.359296531,1.752545699
1.54496316,1.359302176,1.752592087
1.544992379,1.359307821,1.752638474
1.545021597,1.359313466,1.752684862
1.545050816,1.359319111,1.752731249
1.545080034,1.359324756,1.752777637
1.545109253,1.359330402,1.752824025
1.545138471,1.359336047,1.752870412
1.54516769,1.359341692,1.7529168
1.545196908,1.359347337,1.752963188
1.545226127,1.359352982,1.753009575
1.545255345,1.359358627,1.753055963
1.545284564,1.359364272,1.753102351
1.545313782,1.359369917,1.753148738
1.545343001,1.359375562,1.753195126
1.545372219,1.359381207,1.753241514
1.545401438,1.359386852,1.753287901
1.545430656,1.359392497,1.753334289
1.545459875,1.359398143,1.753380676
1.545489093,1.359403788,1.753427064
1.545518312,1.359409433,1.753473452
1.54554753,1.359415078,1.753519839
1.545576749,1.359420723,1.753566227
1.545605967,1.359426368,1.753612615
1.545635186,1.359432013,1.753659002
1.545664404,1.359437658,1.75370539
1.545693623,1.359443303,1.753751778
1.545722841,1.359448948,1.753798165
1.54575206,1.359454593,1.753844553
1.545781278,1.359460239,1.753890941
1.545810497,1.359465884,1.753937328
1.545839715,1.359471529,1.753983716
1.545868934,1.359477174,1.754030103
1.545898152,1.359482819,1.754076491
1.545927371,1.359488464,1.754122879
1.545956589,1.359494109,1.754169266
1.545985808,1.359499754,1.754215654
1.546015026,1.359505399,1.754262042
1.546044245,1.359511044,1.754308429
1.546073463,1.359516689,1.754354817
1.546102682,1.359522335,1.754401205
1.5461319,1.35952798,1.754447592
1.546161119,1.359533625,1.75449398
1.546190337,1.35953927,1.754540367
1.546219556,1.359544915,1.754586755
1.546248774,1.35955056,1.754633143
1.546277993,1.359556205,1.75467953
1.546307211,1.35956185,1.754725918
1.54633643,1.359567495,1.754772306
1.546365648,1.35957314,1.754818693
1.546394867,1.359578785,1.754865081
1.546424085,1.359584431,1.754911469
1.546453304,1.359590076,1.754957856
1.546482522,1.359595721,1.755004244
1.546511741,1.359601366,1.755050631
1.546540959,1.359607011,1.755097019
1.546570178,1.359612656,1.755143407
1.546599396,1.359618301,1.755189794
1.546628615,1.359623946,1.755236182
1.546657833,1.359629591,1.75528257
1.546687052,1.359635236,1.755328957
1.54671627,1.359640882,1.755375345
1.546745489,1.359646527,1.755421733
1.546774707,1.359652172,1.75546812
1.546803926,1.359657817,1.755514508
1.546833144,1.359663462,1.755560895
1.546862363,1.359669107,1.755607283
1.546891581,1.359674752,1.755653671
1.5469208,1.359680397,1.755700058
1.546950018,1.359686042,1.755746446
1.546979237,1.359691688,1.755792834
1.547008455,1.359697333,1.755839221
1.54703765,1.359702957,1.755885582
1.547066845,1.359708581,1.755931943
1.54709604,1.359714206,1.755978304
1.547125235,1.35971983,1.756024664
1.54715443,1.359725454,1.756071025
1.547183624,1.359731078,1.756117386
1.547212819,1.359736703,1.756163747
1.547242014,1.359742327,1.756210107
1.547271209,1.359747951,1.756256468
1.547300404,1.359753576,1.756302829
1.547329599,1.3597592,1.75634919
1.547358793,1.359764824,1.756395551
1.547387988,1.359770449,1.756441911
1.547417183,1.359776073,1.756488272
1.547446378,1.359781697,1.756534633
1.547475573,1.359787322,1.756580994
1.547504768,1.359792946,1.756627354
1.547533963,1.35979857,1.756673715
1.547563157,1.359804195,1.756720076
1.547592352,1.359809819,1.756766437
1.547621547,1.359815443,1.756812797
1.547650742,1.359821068,1.756859158
1.547679937,1.359826692,1.756905519
1.547709132,1.359832316,1.75695188
1.547738326,1.359832304,1.757021851
1.547767521,1.359832291,1.757091823
1.547796716,1.359832279,1.757161794
1.547825911,1.359832266,1.757231766
1.547855106,1.359832254,1.757301738
1.547884301,1.359832241,1.757371709
1.547913495,1.359832228,1.757441681
1.54794269,1.359832216,1.757511652
1.547971885,1.359832203,1.757581624
1.54800108,1.359832191,1.757651596
1.548030275,1.359832178,1.757721567
1.54805947,1.359832166,1.757791539
1.548088665,1.359832153,1.75786151
1.548117859,1.35983214,1.757931482
1.548147054,1.359832128,1.758001453
1.548176249,1.359832115,1.758071425
1.548205444,1.359832103,1.758141397
1.548234639,1.35983209,1.758211368
1.548263834,1.359832078,1.75828134
1.548293028,1.359832065,1.758351311
1.548322223,1.359832053,1.758421283
1.548351418,1.35983204,1.758491255
1.548380613,1.359832027,1.758561226
1.548409808,1.359832015,1.758631198
1.548439003,1.359832002,1.758701169
1.548468197,1.35983199,1.758771141
1.548497392,1.359831977,1.758841112
1.548526587,1.359831965,1.758911084
1.548555782,1.359831952,1.758981056
1.548584977,1.35983194,1.759051027
1.548614172,1.359831927,1.759120999
1.548643366,1.359831914,1.75919097
1.548672561,1.359831902,1.759260942
1.548701756,1.359831889,1.759330913
1.548730951,1.359831877,1.759400885
1.548760146,1.359831864,1.759470856
1.548789341,1.359831852,1.759540828
1.548818536,1.359831839,1.7596108
1.54884773,1.359831827,1.759680771
1.548876925,1.359831814,1.759750743
1.54890612,1.359831802,1.759820714
1.548935315,1.359831789,1.759890686
1.54896451,1.359831776,1.759960657
1.548993705,1.359831764,1.760030629
1.549022899,1.359831751,1.760100601
1.549052094,1.359831739,1.760170572
1.549081289,1.359831726,1.760240544
1.549110484,1.359831714,1.760310515
1.549139679,1.359831701,1.760380487
1.549168874,1.359831689,1.760450458
1.549198068,1.359831676,1.76052043
1.549227263,1.359831664,1.760590401
1.549256458,1.359831651,1.760660373
1.549285653,1.359831638,1.760730345
1.549314848,1.359831626,1.760800316
1.549344043,1.359831613,1.760870288
1.549373238,1.359831601,1.760940259
1.549402432,1.359831588,1.761010231
1.549431627,1.359831576,1.761080202
1.549460822,1.359831563,1.761150174
1.549490017,1.359831551,1.761220145
1.549519212,1.359831538,1.761290117
1.549548407,1.359831526,1.761360089
1.549577601,1.359831513,1.76143006
1.549606796,1.359831501,1.761500032
1.549635991,1.359831488,1.761570003
1.549665186,1.359831475,1.761639975
1.549694381,1.359831463,1.761709946
1.549723576,1.35983145,1.761779918
1.54975277,1.359831438,1.761849889
1.549781965,1.359831425,1.761919861
1.54981116,1.359831413,1.761989832
1.549840355,1.3598314,1.762059804
1.54986955,1.359831388,1.762129776
1.549898745,1.359831375,1.762199747
1.549927939,1.359831363,1.762269719
1.549957134,1.35983135,1.76233969
1.549986329,1.359831338,1.762409662
1.550015524,1.359831325,1.762479633
1.550044719,1.359831313,1.762549605
1.550073914,1.3598313,1.762619576
1.550103109,1.359831287,1.762689548
1.550132303,1.359831275,1.762759519
1.550161498,1.359831262,1.762829491
1.550190693,1.35983125,1.762899462
1.550219888,1.359831237,1.762969434
1.550249083,1.359831225,1.763039405
1.550278278,1.359831212,1.763109377
1.550307472,1.3598312,1.763179349
1.550336667,1.359831187,1.76324932
1.550365862,1.359831175,1.763319292
1.550395057,1.359831162,1.763389263
1.550424252,1.35983115,1.763459235
1.550453447,1.359831137,1.763529206
1.550482641,1.359831125,1.763599178
1.550511836,1.359831112,1.763669149
1.550541031,1.3598311,1.763739121
1.550570226,1.359831087,1.763809092
1.550599421,1.359831075,1.763879064
1.550628616,1.359831062,1.763949035
1.550657811,1.35983105,1.76401917
1.550687005,1.359831037,1.764089305
1.5507162,1.359831024,1.76415944
1.550745395,1.359831012,1.764229575
1.55077459,1.359830999,1.76429971
1.550803785,1.359830987,1.764369845
1.55083298,1.359830974,1.76443998
1.550862174,1.359830962,1.764510115
1.550891369,1.359830949,1.76458025
1.550920564,1.359830937,1.764650385
1.550949759,1.359830924,1.76472052
1.550978954,1.359830912,1.764790655
1.551008149,1.359830899,1.76486079
1.551037343,1.359830887,1.764930925
1.551066538,1.359830874,1.76500106
1.551095733,1.359830862,1.765071195
1.551124928,1.359830849,1.76514133
1.551154123,1.359830837,1.765211465
1.551183318,1.359830824,1.7652816
1.551212512,1.359830812,1.765351735
1.551241707,1.359830799,1.765421869
1.551270902,1.359830787,1.765492004
1.551300097,1.359830774,1.765562139
1.551329292,1.359830762,1.765632274
1.551358487,1.359830749,1.765702409
1.551387682,1.359830737,1.765772544
1.551416876,1.359830724,1.765842679
1.551446071,1.359830712,1.765912814
1.551475266,1.359830699,1.765982949
1.551504461,1.359830687,1.766053084
1.551533656,1.359830674,1.766123219
1.551562851,1.359830662,1.766193354
1.551592045,1.359830649,1.766263489
1.55162124,1.359830637,1.766333624
1.551650435,1.359830624,1.766403759
1.55167963,1.359830612,1.766473894
1.551708825,1.359830599,1.766544029
1.55173802,1.359830587,1.766614164
1.551767214,1.359830574,1.766684298
1.551796409,1.359830562,1.766754433
1.551825604,1.359830549,1.766824568
1.551854799,1.359830537,1.766894703
1.551883994,1.359830524,1.766964838
1.551913189,1.359830512,1.767034973
1.551942383,1.359830499,1.767105108
1.551971578,1.359830487,1.767175243
1.552000773,1.359830474,1.767245378
1.552029968,1.359830462,1.767315513
1.552059163,1.359830449,1.767385648
1.552088358,1.359830437,1.767455783
1.552117553,1.359830424,1.767525918
1.552146747,1.359830412,1.767596053
1.552175942,1.359830399,1.767666188
1.552205137,1.359830387,1.767736322
1.552234332,1.359830374,1.767806457
1.552263527,1.359830362,1.767876592
1.552292722,1.359830349,1.767946727
1.552321916,1.359830337,1.768016862
1.552351111,1.359830324,1.768086997
1.552380306,1.359830312,1.768157132
1.552409501,1.359830299,1.768227267
1.552438696,1.359830287,1.768297402
1.552467891,1.359830274,1.768367537
1.552497085,1.359830262,1.768437672
1.55252628,1.359830249,1.768507807
1.552555475,1.359830237,1.768577942
1.55258467,1.359830224,1.768648077
1.552613865,1.359830212,1.768718211
1.55264306,1.359830199,1.768788346
1.552672255,1.359830187,1.768858481
1.552701449,1.359830174,1.768928616
1.552730644,1.359830162,1.768998751
1.552759839,1.359830149,1.769068886
1.552789034,1.359830137,1.769139021
1.552818229,1.359830124,1.769209156
1.552847424,1.359830112,1.769279291
1.552876618,1.359830099,1.769349426
1.552905813,1.359830087,1.769419561
1.552935008,1.359830074,1.769489696
1.552964203,1.359830062,1.76955983
1.552993398,1.359830049,1.769629965
1.553022593,1.359830037,1.7697001
1.553051787,1.359830024,1.769770235
1.553080982,1.359830012,1.76984037
1.553110177,1.359829999,1.769910505
1.553139372,1.359829987,1.76998064
1.553168567,1.359829974,1.770050775
1.553197762,1.359829962,1.77012091
1.553226956,1.359829949,1.770191045
1.553256151,1.359829937,1.77026118
1.553285346,1.359829924,1.770331314
1.553314541,1.359829912,1.770401449
1.553343736,1.359829899,1.770471584
1.553372931,1.359829887,1.770541719
1.553402126,1.359829874,1.770611854
1.55343132,1.359829862,1.770681989
1.553460515,1.35982985,1.770752124
1.55348971,1.359829837,1.770822259
1.553518905,1.359829825,1.770892394
1.5535481,1.359829812,1.770962529
1.553577295,1.359829804,1.771018565
1.553606489,1.359829796,1.771074601
1.553635684,1.359829788,1.771130637
1.553664879,1.35982978,1.771186673
1.553694074,1.359829772,1.771242709
1.553723269,1.359829764,1.771298745
1.553752464,1.359829755,1.771354781
1.553781658,1.359829747,1.771410817
1.553810853,1.359829739,1.771466853
1.553840048,1.359829731,1.77152289
1.553869243,1.359829723,1.771578926
1.553898438,1.359829715,1.771634962
1.553927633,1.359829707,1.771690998
1.553956828,1.359829699,1.771747034
1.553986022,1.359829691,1.77180307
1.554015217,1.359829683,1.771859106
1.554044412,1.359829674,1.771915142
1.554073607,1.359829666,1.771971178
1.554102802,1.359829658,1.772027214
1.554131997,1.35982965,1.77208325
1.554161191,1.359829642,1.772139287
1.554190386,1.359829634,1.772195323
1.554219581,1.359829626,1.772251359
1.554248776,1.359829618,1.772307395
1.554277971,1.35982961,1.772363431
1.554307166,1.359829602,1.772419467
1.55433636,1.359829594,1.772475503
1.554365555,1.359829585,1.772531539
1.55439475,1.359829577,1.772587575
1.554423945,1.359829569,1.772643611
1.55445314,1.359829561,1.772699647
1.554482335,1.359829553,1.772755683
1.554511529,1.359829545,1.77281172
1.554540724,1.359829537,1.772867756
1.554569919,1.359829529,1.772923792
1.554599114,1.359829521,1.772979828
1.554628309,1.359829513,1.773035864
1.554657504,1.359829505,1.7730919
1.554686699,1.359829497,1.773147936
1.554715893,1.359829488,1.773203972
1.554745088,1.35982948,1.773260008
1.554774283,1.359829472,1.773316044
1.554803478,1.359829464,1.77337208
1.554832673,1.359829456,1.773428116
1.554861868,1.359829448,1.773484152
1.554891062,1.35982944,1.773540189
1.554920257,1.359829432,1.773596225
1.554949452,1.359829424,1.773652261
1.554978647,1.359829416,1.773708297
1.555007842,1.359829408,1.773764333
1.555037037,1.3598294,1.773820369
1.555066231,1.359829392,1.773876405
1.555095426,1.359829383,1.773932441
1.555124621,1.359829375,1.773988477
1.555153816,1.359829367,1.774044513
1.555183011,1.359829359,1.774100549
1.555212206,1.359829351,1.774156585
1.555241401,1.359829343,1.774212621
1.555270595,1.359829335,1.774268658
1.55529979,1.359829327,1.774324694
1.555328985,1.359829319,1.77438073
1.55535818,1.359829311,1.774436766
1.555387375,1.359829303,1.774492802
1.55541657,1.359829295,1.774548838
1.555445764,1.359829287,1.774604874
1.555474959,1.359829278,1.77466091
1.555504154,1.35982927,1.774716946
1.555533349,1.359829262,1.774772982
1.555562544,1.359829254,1.774829018
1.555591739,1.359829246,1.774885054
1.555620933,1.359829238,1.77494109
1.555650128,1.35982923,1.774997126
1.555679323,1.359829222,1.775053162
1.555708518,1.359829214,1.775109199
1.555737713,1.359829206,1.775165235
1.555766908,1.359829198,1.775221271
1.555796102,1.35982919,1.775277307
1.555825297,1.359829182,1.775333343
1.555854492,1.359829174,1.775389379
1.555883687,1.359829166,1.775445415
1.555912882,1.359829157,1.775501451
1.555942077,1.359829149,1.775557487
1.555971272,1.359829141,1.775613523
1.556000466,1.359829133,1.775669559
1.556029661,1.359829125,1.775725595
1.556058856,1.359829117,1.775781631
1.556088051,1.359829109,1.775837667
1.556117246,1.359829101,1.775893703
1.556146441,1.359829093,1.77594974
1.556175635,1.359829085,1.776005776
1.55620483,1.359829077,1.776061812
1.556234025,1.359829069,1.776117848
1.55626322,1.359829061,1.776173884
1.556292415,1.359829053,1.77622992
1.55632161,1.359829045,1.776285956
1.556350804,1.359829037,1.776341992
1.556379999,1.359829028,1.776398028
1.556409194,1.35982902,1.776454064
1.556438389,1.359829012,1.7765101
1.556467584,1.359829004,1.776566136
1.556496779,1.359848453,1.77661314
1.556525974,1.359867901,1.776660144
1.556555168,1.359887349,1.776707148
1.556584363,1.359906798,1.776754151
1.556613558,1.359926246,1.776801155
1.556642753,1.359945694,1.776848159
1.556671948,1.359965143,1.776895163
1.556701143,1.359984591,1.776942167
1.556730337,1.36000404,1.776989171
1.556759532,1.360023488,1.777036174
1.556788727,1.360042936,1.777083178
1.556817922,1.360062385,1.777130182
1.556847117,1.360081833,1.777177186
1.556876312,1.360101281,1.77722419
1.556905506,1.36012073,1.777271194
1.556934701,1.360140178,1.777318197
1.556963896,1.360159627,1.777365201
1.556993091,1.360179075,1.777412205
1.557022286,1.360198523,1.777459209
1.557051481,1.360217972,1.777506213
1.557080675,1.36023742,1.777553216
1.55710987,1.360256868,1.77760022
1.557139065,1.360276317,1.777647224
1.55716826,1.360295765,1.777694228
1.557197455,1.360315213,1.777741232
1.55722665,1.360334662,1.777788236
1.557255845,1.36035411,1.777835239
1.557285039,1.360373559,1.777882243
1.557314234,1.360393007,1.777929247
1.557343429,1.360412455,1.777976251
1.557372624,1.360431904,1.778023255
1.557401819,1.360451352,1.778070259
1.557431014,1.3604708,1.778117262
1.557460208,1.360490249,1.778164266
1.557489403,1.360509697,1.77821127
1.557518598,1.360529145,1.778258274
1.557547793,1.360548594,1.778305278
1.557576988,1.360568042,1.778352281
1.557606183,1.360587491,1.778399285
1.557635377,1.360606939,1.778446289
1.557664572,1.360626387,1.778493293
1.557693767,1.360645836,1.778540297
1.557722962,1.360665284,1.778587301
1.557752157,1.360684732,1.778634304
1.557781352,1.360704181,1.778681308
1.557810547,1.360723629,1.778728312
1.557839741,1.360743077,1.778775316
1.557868936,1.360762526,1.77882232
1.557898131,1.360781974,1.778869323
1.557927326,1.360801423,1.778916327
1.557956521,1.360820871,1.778963331
1.557985716,1.360840319,1.779010335
1.55801491,1.360859768,1.779057339
1.558044105,1.360879216,1.779104343
1.5580733,1.360898664,1.779151346
1.558102495,1.360918113,1.77919835
1.55813169,1.360937561,1.779245354
1.558160885,1.36095701,1.779292358
1.558190079,1.360976458,1.779339362
1.558219274,1.360995906,1.779386365
1.558248469,1.361015355,1.779433369
1.558277664,1.361034803,1.779480373
1.558306859,1.361054251,1.779527377
1.558336054,1.3610737,1.779574381
1.558365248,1.361093148,1.779621384
1.558394443,1.361112597,1.779668388
1.558423638,1.361132045,1.779715392
1.558452833,1.361151493,1.779762396
1.558482028,1.361170942,1.7798094
1.558511223,1.36119039,1.779856404
1.558540418,1.361209838,1.779903407
1.558569612,1.361229287,1.779950411
1.558598807,1.361248735,1.779997415
1.558628002,1.361268183,1.780044419
1.558657197,1.361287632,1.780091423
1.558686392,1.36130708,1.780138426
1.558715587,1.361326529,1.78018543
1.558744781,1.361345977,1.780232434
1.558773976,1.361365425,1.780279438
1.558803171,1.361384874,1.780326442
1.558832366,1.361404322,1.780373445
1.558861561,1.36142377,1.780420449
1.558890756,1.361443219,1.780467453
1.55891995,1.361462667,1.780514457
1.558949145,1.361482116,1.780561461
1.55897834,1.361501564,1.780608464
1.559007535,1.361521012,1.780655468
1.55903673,1.361540461,1.780702472
1.559065925,1.361559909,1.780749476
1.559095119,1.361579357,1.78079648
1.559124314,1.361598806,1.780843484
1.559153509,1.361618254,1.780890487
1.559182704,1.361637703,1.780937491
1.559211899,1.361657151,1.780984495
1.559241094,1.361676599,1.781031499
1.559270289,1.361696048,1.781078503
1.559299483,1.361715496,1.781125506
1.559328678,1.361734944,1.78117251
1.559357873,1.361754393,1.781219514
1.559387068,1.361773841,1.781266518
1.559416263,1.361773829,1.78130982
1.559445458,1.361773816,1.781353123
1.559474652,1.361773804,1.781396425
1.559503847,1.361773792,1.781439727
1.559533042,1.361773779,1.78148303
1.559562237,1.361773767,1.781526332
1.559591432,1.361773754,1.781569635
1.559620627,1.361773742,1.781612937
1.559649821,1.36177373,1.781656239
1.559679016,1.361773717,1.781699542
1.559708211,1.361773705,1.781742844
1.559737406,1.361773692,1.781786147
1.559766601,1.36177368,1.781829449
1.559795796,1.361773668,1.781872751
1.559824991,1.361773655,1.781916054
1.559854185,1.361773643,1.781959356
1.55988338,1.36177363,1.782002659
1.559912575,1.361773618,1.782045961
1.55994177,1.361773606,1.782089263
1.559970965,1.361773593,1.782132566
1.56000016,1.361773581,1.782175868
1.560029354,1.361773568,1.782219171
1.560058549,1.361773556,1.782262473
1.560087744,1.361773544,1.782305775
1.560116939,1.361773531,1.782349078
1.560146134,1.361773519,1.78239238
1.560175329,1.361773506,1.782435683
1.560204523,1.361773494,1.782478985
1.560233718,1.361773482,1.782522287
1.560262913,1.361773469,1.78256559
1.560292108,1.361773457,1.782608892
1.560321303,1.361773444,1.782652195
1.560350498,1.361773432,1.782695497
1.560379692,1.36177342,1.782738799
1.560408887,1.361773407,1.782782102
1.560438082,1.361773395,1.782825404
1.560467277,1.361773383,1.782868707
1.560496472,1.36177337,1.782912009
1.560525667,1.361773358,1.782955311
1.560554862,1.361773345,1.782998614
1.560584056,1.361773333,1.783041916
1.560613251,1.361773321,1.783085219
1.560642446,1.361773308,1.783128521
1.560671641,1.361773296,1.783171823
1.560700836,1.361773283,1.783215126
1.560730031,1.361773271,1.783258428
1.560759225,1.361773259,1.783301731
1.56078842,1.361773246,1.783345033
1.560817615,1.361773234,1.783388335
1.56084681,1.361773222,1.783431638
1.560876005,1.361773209,1.78347494
1.5609052,1.361773197,1.783518243
1.560934394,1.361773184,1.783561545
1.560963589,1.361773172,1.783604847
1.560992784,1.36177316,1.78364815
1.561021979,1.361773147,1.783691452
1.561051174,1.361773135,1.783734754
1.561080369,1.361773123,1.783778057
1.561109564,1.36177311,1.783821359
1.561138758,1.361773098,1.783864662
1.561167953,1.361773085,1.783907964
1.561197148,1.361773073,1.783951266
1.561226343,1.361773061,1.783994569
1.561255538,1.361773048,1.784037871
1.561284733,1.361773036,1.784081174
1.561313927,1.361773024,1.784124476
1.561343122,1.361773011,1.784167778
1.561372317,1.361772999,1.784211081
1.561401512,1.361772986,1.784254383
1.561430707,1.361772974,1.784297686
1.561459902,1.361772962,1.784340988
1.561489096,1.361772949,1.78438429
1.561518291,1.361772937,1.784427593
1.561547486,1.361772925,1.784470895
1.561576681,1.361772912,1.784514198
1.561605876,1.3617729,1.7845575
1.561635071,1.361772887,1.784600802
1.561664265,1.361772875,1.784644105
1.56169346,1.361772863,1.784687407
1.561722655,1.36177285,1.784730709
1.56175185,1.361772838,1.784774012
1.561781045,1.361772826,1.784817314
1.56181024,1.361772813,1.784860617
1.561839435,1.361772801,1.784903919
1.561868629,1.361772788,1.784947221
1.561897824,1.361772776,1.784990524
1.561927019,1.361772764,1.785033826
1.561956214,1.361772751,1.785077129
1.561985409,1.361772739,1.785120431
1.562014604,1.361772727,1.785163733
1.562043798,1.361772714,1.785207036
1.562072993,1.361772702,1.785250338
1.562102188,1.36177269,1.785293641
1.562131383,1.361772677,1.785336943
1.562160578,1.361772665,1.785380245
1.562189773,1.361772652,1.785423548
1.562218967,1.36177264,1.78546685
1.562248162,1.361772628,1.785510152
1.562277357,1.361772615,1.785553455
1.562306552,1.361772603,1.785596757
1.562335747,1.361772805,1.785656792
1.562364942,1.361773008,1.785716826
1.562394137,1.36177321,1.785776861
1.562423331,1.361773412,1.785836896
1.562452526,1.361773615,1.78589693
1.562481721,1.361773817,1.785956965
1.562510916,1.361774019,1.786017
1.562540111,1.361774222,1.786077034
1.562569306,1.361774424,1.786137069
1.5625985,1.361774626,1.786197103
1.562627695,1.361774829,1.786257138
1.56265689,1.361775031,1.786317173
1.562686085,1.361775233,1.786377207
1.56271528,1.361775436,1.786437242
1.562744475,1.361775638,1.786497277
1.562773669,1.361775841,1.786557311
1.562802864,1.361776043,1.786617346
1.562832059,1.361776245,1.78667738
1.562861254,1.361776448,1.786737415
1.562890449,1.36177665,1.78679745
1.562919644,1.361776852,1.786857484
1.562948838,1.361777055,1.786917519
1.562978033,1.361777257,1.786977554
1.563007228,1.361777459,1.787037588
1.563036423,1.361777662,1.787097623
1.563065618,1.361777864,1.787157657
1.563094813,1.361778066,1.787217692
1.563124008,1.361778269,1.787277727
