LC,95% UI,
3.566225819,2.192861625,5.54522394
3.567885744,2.193340506,5.548430575
3.56954536,2.193819129,5.551636684
3.571204667,2.194250474,5.554842267
3.572863665,2.194544614,5.558047326
3.574522355,2.194838609,5.561251862
3.576180735,2.195251885,5.564455874
3.577838806,2.195770982,5.567659365
3.579496568,2.196289767,5.570862334
3.581154021,2.19680824,5.574064783
3.582811165,2.197326401,5.577266712
3.584468,2.197844252,5.580468122
3.586124526,2.198361791,5.583669014
3.587780743,2.198879019,5.586869389
3.58943665,2.199395936,5.590786265
3.591092249,2.199912543,5.595374133
3.592747538,2.20042884,5.599963463
3.594402519,2.200899636,5.604550533
3.59605719,2.2013683,5.609121624
3.597711552,2.201836718,5.613694155
3.599365605,2.202304889,5.618268125
3.601019348,2.202772813,5.622843532
3.602672783,2.203240491,5.627420374
3.604325909,2.203707924,5.631998648
3.605978725,2.204175111,5.636578354
3.607631232,2.204642054,5.641159489
3.60928343,2.205108751,5.64574205
3.610935319,2.205575205,5.650326037
3.612586899,2.206041415,5.654911447
3.614238169,2.206507381,5.659498279
3.615889131,2.206973104,5.664086529
3.617539783,2.207438585,5.668676197
3.619190126,2.207906386,5.673267281
3.62084016,2.208375909,5.677859777
3.622489885,2.20884519,5.682453686
3.624139301,2.209314229,5.687049003
3.625788407,2.209783026,5.691645729
3.627437204,2.210251582,5.696243859
3.629085692,2.210719898,5.700843394
3.630733871,2.211187973,5.70544433
3.632381741,2.211655808,5.710046666
3.634029302,2.212123403,5.7146504
3.635676553,2.21259076,5.71925553
3.637323496,2.213057877,5.723874953
3.638970129,2.213524755,5.728526138
3.640616453,2.213991395,5.733178784
3.642262468,2.214457798,5.737832888
3.643908174,2.214923962,5.742488449
3.64555357,2.21538989,5.747145465
3.647198658,2.21585558,5.751803933
3.648843436,2.216321035,5.756463852
3.650487906,2.216786253,5.761125219
3.652132066,2.217251235,5.765788032
3.653775917,2.217715981,5.77045229
3.655419459,2.218180493,5.775117991
3.657062692,2.21864477,5.779785131
3.658705616,2.219108812,5.78445371
3.660348231,2.21957262,5.789123725
3.661990536,2.220036195,5.793795174
3.663632533,2.220499536,5.798468056
3.665274221,2.220962644,5.803142367
3.666915599,2.221425519,5.807818107
3.668556669,2.221888162,5.812495272
3.67019743,2.222350573,5.817173862
3.671837881,2.222812753,5.821853874
3.673478024,2.223274701,5.826535305
3.675117857,2.223736417,5.831218155
3.676757382,2.224197904,5.83590242
3.678396598,2.22465916,5.840573869
3.680035505,2.225120186,5.845237812
3.681674102,2.225580982,5.849903108
3.683312391,2.226041549,5.854569755
3.684950371,2.226501887,5.859237751
3.686588042,2.226961996,5.863907093
3.688225405,2.227421877,5.86857778
3.689862458,2.22788153,5.87324981
3.691499202,2.228340955,5.87792318
3.693135638,2.228800153,5.882597889
3.694771765,2.229259124,5.887273934
3.696407583,2.229717869,5.891951314
3.698043092,2.230176387,5.896630026
3.699678292,2.230634679,5.901310069
3.701313184,2.231092745,5.905991441
3.702947767,2.231550586,5.910674138
3.704582041,2.232008202,5.915358161
3.706216007,2.232465593,5.920043505
3.707849663,2.23292276,5.92473017
3.709483011,2.233379703,5.929418153
3.711116051,2.233836423,5.933946587
3.712748782,2.234251882,5.938136877
3.714381204,2.234594183,5.942309071
3.716013317,2.23493625,5.945496938
3.717645122,2.235278084,5.948200054
3.719276619,2.235619686,5.950902007
3.720907806,2.235961055,5.953602799
3.722538686,2.236302192,5.956302432
3.724169256,2.236643097,5.959000907
3.725799519,2.236983771,5.961698226
3.727429472,2.237324215,5.964394392
3.729059118,2.237664428,5.967089406
3.730688455,2.238004411,5.969783269
3.732317483,2.238344165,5.972475985
3.733946203,2.238683689,5.975167554
3.735574615,2.239022985,5.977857978
3.737202719,2.239362053,5.98054726
3.738830514,2.239700892,5.983235401
3.740458001,2.240039504,5.985922403
3.742085179,2.240377889,5.988608268
3.743712049,2.240716047,5.991292997
3.745338611,2.241053979,5.993976593
3.746964865,2.241391685,5.996659057
3.748590811,2.241729165,5.999340391
3.750216449,2.242066421,6.002020597
3.751841778,2.242403451,6.004699676
3.753466799,2.242740257,6.007377631
3.755091512,2.24307684,6.010054464
3.756715918,2.243413198,6.012730175
3.758340015,2.243749334,6.015404768
3.759963804,2.244085246,6.018078243
3.761587285,2.244420936,6.020750603
3.763210458,2.244756405,6.023421849
3.764833324,2.245091651,6.026091983
3.766455881,2.245426677,6.028761008
3.768078131,2.245761481,6.031428924
3.769700072,2.246096065,6.034095733
3.771321706,2.246430429,6.036761438
3.772943032,2.246764574,6.03942604
3.774564051,2.247098499,6.042089541
3.776184761,2.247432205,6.044751942
3.777805164,2.247765692,6.047413246
3.77942526,2.248098961,6.050073454
3.781045047,2.248432013,6.052732568
3.782664527,2.248764847,6.05539059
3.7842837,2.249097464,6.058047522
3.785902565,2.249429865,6.060703365
3.787521122,2.249788199,6.063358121
3.789139372,2.25023495,6.066011792
3.790757315,2.250681555,6.068664379
3.79237495,2.251128014,6.071315885
3.793992278,2.251574329,6.073966311
3.795609298,2.252020498,6.076615658
3.797226011,2.252466521,6.07926393
3.798842417,2.2529124,6.081911127
3.800458515,2.253358134,6.084557251
3.802074306,2.253803724,6.087202304
3.803689791,2.254249168,6.089846287
3.805304967,2.254694469,6.092489203
3.806919837,2.255139624,6.095131053
3.8085344,2.255584636,6.097771839
3.810148656,2.256029504,6.100411562
3.811762604,2.256474227,6.103050225
3.813376246,2.256918807,6.105687829
3.814989581,2.257363243,6.108324376
3.816602608,2.257807535,6.110959867
3.818215329,2.258251684,6.113594304
3.819827743,2.258695689,6.11622769
3.821439851,2.259139552,6.118860025
3.823051651,2.259585185,6.121491311
3.824663145,2.260036602,6.124121551
3.826274332,2.260487876,6.126750745
3.827885212,2.260939007,6.129378896
3.829495786,2.261389995,6.132006005
3.831106053,2.26184084,6.134632074
3.832716014,2.262291543,6.137257105
3.834325668,2.262742104,6.139881099
3.835935016,2.263192522,6.142504058
3.837544057,2.263642798,6.145125983
3.839152792,2.264092932,6.149199019
3.84076122,2.264542924,6.15366373
3.842369343,2.264992773,6.158128348
3.843977159,2.265442482,6.162592455
3.845584668,2.265934723,6.167057475
3.847191872,2.26656483,6.171523404
3.848798769,2.267194722,6.175990243
3.85040536,2.2678244,6.180457988
3.852011645,2.268453863,6.184926637
3.853617625,2.269083112,6.18939619
3.855223298,2.269712147,6.193866645
3.856828665,2.270340967,6.198337999
3.858433726,2.270969572,6.202810251
3.860038482,2.271597963,6.207283399
3.861642931,2.272226139,6.211757441
3.863247075,2.2728541,6.216232376
3.864850913,2.273481847,6.220708201
3.866454446,2.274109379,6.225184916
3.868057672,2.274736695,6.229662517
3.869660593,2.275363797,6.234141004
3.871263209,2.275990683,6.238620375
3.872865519,2.276617355,6.243100628
3.874467524,2.277243811,6.247581761
3.876069223,2.277870052,6.252063772
3.877670616,2.278496078,6.25654666
3.879271705,2.279121889,6.261005624
3.880872488,2.279747484,6.265462237
3.882472966,2.280372863,6.269919722
3.884073138,2.280998028,6.274378075
3.885673006,2.281622976,6.278837297
3.887272568,2.282247709,6.283297384
3.888871826,2.282780058,6.287758336
3.890470778,2.283213828,6.29222015
3.892069425,2.283647407,6.296682824
3.893667768,2.284080795,6.301146359
3.895265805,2.284513993,6.30561075
3.896863538,2.284947,6.310075997
3.898460965,2.285379818,6.314542099
3.900058089,2.285812445,6.319009052
3.901654907,2.286244884,6.323476857
3.903251421,2.286677133,6.32794551
3.90484763,2.287109193,6.332415011
3.906443535,2.287541065,6.336885357
3.908039135,2.287972748,6.341356548
3.90963443,2.288404243,6.345828581
3.911229422,2.28883555,6.350301454
3.912824109,2.28926667,6.354775166
3.914418491,2.289697602,6.359249715
3.91601257,2.290128347,6.3637251
3.917606344,2.290558905,6.368201319
3.919199814,2.290989277,6.37267837
3.92079298,2.291419462,6.377156252
3.922385842,2.291849461,6.381634962
3.923978399,2.292279274,6.3861145
3.925570653,2.292708901,6.390594863
3.927162603,2.293138344,6.39507605
3.928754249,2.293567601,6.399558059
3.930345592,2.293996673,6.404040888
3.93193663,2.29442556,6.408524537
3.933527365,2.294854264,6.413009002
3.935117797,2.295282783,6.417494283
3.936707924,2.295711118,6.421980378
3.938297748,2.296139269,6.426467285
3.939887269,2.296567238,6.430955003
3.941476486,2.296995023,6.435443529
3.9430654,2.297422625,6.439932863
3.944654011,2.297850044,6.444423002
3.946242318,2.298277281,6.448913945
3.947830322,2.298704336,6.45340569
3.949418023,2.299131209,6.457898236
3.951005421,2.299557901,6.46239158
3.952592516,2.299984411,6.466885722
3.954179307,2.30041074,6.47138066
3.955765796,2.300836887,6.475876391
3.957351982,2.301262854,6.480372915
3.958937865,2.301688641,6.484870229
3.960523446,2.302114248,6.489368333
3.962108723,2.3024508,6.493867224
3.963693698,2.302777434,6.4983669
3.965278371,2.303103943,6.502867361
3.96686274,2.303430328,6.507368604
3.968446808,2.303756588,6.511870627
3.970030573,2.304082723,6.51637343
3.971614035,2.304408734,6.520877011
3.973197195,2.304734621,6.525381367
3.974780053,2.305060383,6.529886498
3.976362609,2.305386021,6.534392401
3.977944862,2.305711536,6.538899075
3.979526814,2.306036927,6.543406518
3.981108463,2.306362193,6.547914729
3.982689811,2.306687337,6.552188588
3.984270856,2.307012357,6.555119611
3.9858516,2.307337253,6.558050209
3.987432042,2.307662026,6.560980382
3.989012182,2.307986676,6.563910131
3.99059202,2.308311203,6.566839456
3.992171557,2.308635607,6.569768359
3.993750792,2.308959888,6.572696839
3.995329726,2.309284047,6.575624899
3.996908358,2.309608083,6.578552537
3.998486689,2.309931996,6.581479755
4.000064719,2.310255787,6.584406554
4.001642447,2.310579456,6.587332935
4.003219874,2.310903002,6.590258897
4.004797001,2.311226427,6.593184442
4.006373825,2.311549729,6.59610957
4.007950349,2.31187291,6.599034282
4.009526572,2.312195969,6.601958578
4.011102494,2.312518906,6.60488246
4.012678116,2.312841722,6.607805928
4.014253436,2.313164416,6.610728982
4.015828456,2.313486989,6.613651623
4.017403175,2.313809441,6.616573853
4.018977594,2.314131772,6.619495671
4.020551712,2.314453982,6.622417078
4.022125529,2.314776071,6.625338074
4.023699046,2.315098039,6.628258662
4.025272263,2.315419887,6.63117884
4.02684518,2.315741614,6.634052712
4.028417796,2.316138681,6.63692358
4.029990112,2.316565256,6.639794001
4.031562129,2.316991704,6.642663976
4.033133845,2.317418025,6.645533503
4.034705261,2.317844219,6.648402586
4.036276377,2.318270286,6.651271224
4.037847194,2.318696227,6.654139417
4.039417711,2.31912204,6.657007167
4.040987928,2.319547728,6.659874475
4.042557845,2.319973289,6.662741341
4.044127463,2.320398724,6.665607765
4.045696782,2.320824032,6.668473749
4.047265801,2.321249215,6.671339294
4.04883452,2.321674271,6.674204399
4.050402941,2.322099202,6.677069066
4.051971062,2.322524006,6.679933295
4.053538884,2.322948685,6.682797087
4.055106407,2.323373239,6.685660443
4.056673631,2.323797667,6.688523364
4.058240556,2.324221969,6.69138585
4.059807182,2.324646146,6.694247901
4.061373509,2.325070198,6.697109519
4.062939537,2.325494125,6.699970704
4.064505267,2.325917927,6.702831458
4.066070698,2.326341604,6.70569178
4.067635831,2.326765156,6.708551671
4.069200665,2.327122418,6.711411132
4.070765201,2.327461952,6.714270164
4.072329438,2.327801364,6.717128768
4.073893377,2.328140656,6.719986943
4.075457018,2.328479826,6.722844691
4.077020361,2.328818876,6.725702013
4.078583406,2.329157804,6.728558909
4.080146152,2.329496612,6.73141538
4.081708601,2.329835299,6.734271426
4.083270752,2.330173865,6.737127049
4.084832605,2.330512311,6.739982248
4.086394161,2.330850637,6.742837025
4.087955418,2.331188842,6.74569138
4.089516379,2.331526928,6.748545314
4.091077041,2.331864893,6.751398828
4.092637407,2.332202738,6.754251922
4.094197475,2.332540463,6.757104597
4.095757245,2.332878069,6.759956853
4.097316719,2.333215554,6.762808692
4.098875895,2.333552921,6.765660114
4.100434774,2.333890168,6.768511119
4.101993356,2.334227295,6.771361709
4.103551641,2.334564303,6.774572205
4.10510963,2.334901193,6.778501099
4.106667321,2.335237963,6.782429713
4.108224716,2.335574614,6.786358045
4.109781814,2.335911146,6.790286095
4.111338616,2.33624756,6.794213862
4.112895121,2.336583854,6.798141346
4.11445133,2.336920031,6.802068546
4.116007242,2.337256089,6.805995462
4.117562858,2.337592028,6.809922092
4.119118178,2.33792785,6.813848437
4.120673202,2.338263553,6.817774496
4.12222793,2.338599138,6.821700268
4.123782362,2.338934605,6.825625753
4.125336497,2.339269955,6.82955095
4.126890337,2.339605186,6.833475859
4.128443882,2.3399403,6.837400478
4.12999713,2.340275297,6.841324808
4.131550083,2.340610176,6.845248848
4.133102741,2.340944937,6.849172597
4.134655103,2.341279582,6.853096055
4.136207169,2.341614109,6.857019221
4.13775894,2.341948519,6.860942095
4.139310416,2.342282813,6.864864676
4.140861597,2.342616989,6.868330921
4.142412483,2.342951049,6.870938144
4.143963074,2.343284992,6.873544602
4.14551337,2.343618818,6.876150296
4.147063371,2.343952528,6.878755228
4.148613077,2.344286122,6.881359398
4.150162489,2.3446196,6.883962808
4.151711606,2.344952961,6.88656546
4.153260428,2.345286206,6.889167354
4.154808956,2.345619335,6.891768491
4.156357189,2.345952349,6.894368874
4.157905129,2.346285246,6.896968503
4.159452774,2.346618028,6.899567379
4.161000125,2.346950694,6.902165504
4.162547181,2.347283245,6.904762879
4.164093944,2.347615681,6.907359505
4.165640413,2.347948001,6.909955384
4.167186588,2.348280206,6.912550517
4.168732469,2.348612296,6.915144904
4.170278057,2.34894427,6.917738548
4.171823351,2.34927613,6.920331449
4.173368351,2.349607876,6.922923609
4.174913058,2.349939506,6.925515029
4.176457472,2.350271022,6.92810571
4.178001592,2.350602423,6.930695653
4.179545419,2.35093371,6.93328486
4.181088953,2.351264882,6.935873331
4.182632194,2.351595941,6.938461069
4.184175142,2.351926885,6.941048074
4.185717797,2.352257715,6.943634347
4.187260159,2.352588431,6.94621989
4.188802229,2.352919033,6.948804704
4.190344006,2.353249522,6.95138879
4.19188549,2.353579897,6.953972149
4.193426682,2.353910158,6.956554783
4.194967581,2.354240306,6.959136692
4.196508188,2.35457034,6.961717878
4.198048503,2.354900261,6.964298342
4.199588526,2.355230069,6.966878086
4.201128256,2.355559764,6.96945711
4.202667695,2.355889345,6.972035415
4.204206842,2.356218814,6.974613004
4.205745697,2.35654817,6.977189876
4.20728426,2.356877413,6.979766034
4.208822531,2.357206544,6.982341478
4.210360511,2.357535562,6.984916209
4.211898199,2.357864468,6.98749023
4.213435596,2.358193261,6.99006354
4.214972702,2.358521942,6.992636141
4.216509516,2.358850511,6.995208034
4.218046039,2.359178967,6.997779221
4.219582271,2.359507312,7.000349702
4.221118213,2.359835545,7.002919479
4.222653863,2.360163666,7.005488553
4.224189222,2.360491675,7.008056925
4.225724291,2.360819573,7.010880063
4.227259068,2.361147359,7.014775691
4.228793556,2.361475033,7.018671056
4.230327752,2.361802597,7.022566157
4.231861659,2.362130049,7.026460995
4.233395275,2.36245739,7.03035557
4.234928601,2.362784619,7.034249879
4.236461636,2.363111738,7.038143924
4.237994382,2.363438746,7.042037704
4.239526837,2.363765643,7.045931218
4.241059003,2.364092429,7.049824466
4.242590879,2.364419105,7.053717448
4.244122465,2.36474567,7.057610163
4.245653761,2.365072125,7.061502612
4.247184768,2.365398469,7.065394792
4.248715486,2.365724703,7.069286706
4.250245914,2.366050827,7.073178351
4.251776052,2.366376841,7.077069727
4.253305902,2.366702745,7.080960835
4.254835462,2.367028539,7.084851673
4.256364733,2.367354223,7.088742243
4.257893715,2.367679797,7.092632542
4.259422409,2.368005262,7.096522571
4.260950814,2.368330617,7.100412329
4.262478929,2.368655863,7.104301817
4.264006757,2.368980999,7.108191033
4.265534296,2.369306026,7.112079978
4.267061546,2.369630944,7.115968651
4.268588508,2.369955753,7.119857051
4.270115182,2.370280452,7.12374518
4.271641567,2.370605043,7.127633035
4.273167665,2.370929525,7.131520617
4.274693474,2.371253898,7.135407925
4.276218996,2.371578162,7.13929496
4.277744229,2.371902318,7.14318172
4.279269175,2.372226366,7.147068206
4.280793833,2.372550304,7.150954417
4.282318204,2.372874135,7.154840353
4.283842288,2.373197857,7.158726013
4.285366083,2.373521472,7.162611398
4.286889592,2.373844978,7.166496507
4.288412813,2.374168376,7.170381339
4.289935748,2.374491666,7.174265894
4.291458395,2.374814849,7.178150173
4.292980755,2.375137924,7.182034174
4.294502829,2.375460891,7.185917898
4.296024615,2.37578375,7.189801344
4.297546116,2.376106503,7.193684512
4.299067329,2.376429147,7.197567401
4.300588256,2.376751685,7.201450011
4.302108897,2.377074115,7.205332343
4.303629251,2.377396438,7.209214395
4.305149319,2.377718654,7.213096168
4.306669101,2.378040764,7.21697766
4.308188597,2.378362766,7.220858873
4.309707807,2.378684662,7.224739805
4.311226731,2.379006451,7.228620456
4.312745369,2.379328133,7.232500826
4.314263722,2.379649709,7.236380916
4.315781789,2.379971178,7.240260723
4.31729957,2.380292541,7.244140249
4.318817067,2.380613798,7.248019492
4.320334277,2.380934948,7.251898454
4.321851203,2.381255993,7.255777133
4.323367844,2.381576931,7.259655528
4.324884199,2.381897764,7.263533641
4.32640027,2.382218491,7.267411471
4.327916056,2.382539111,7.271289016
4.329431557,2.382859627,7.275166278
4.330946773,2.383180036,7.279043256
4.332461705,2.383500341,7.282919949
4.333976352,2.383820539,7.286796358
4.335490715,2.384140633,7.290672482
4.337004793,2.384460621,7.294548321
4.338518588,2.384780504,7.298423874
4.340032098,2.385100282,7.302299142
4.341545324,2.385419955,7.306174124
4.343058267,2.385739523,7.31004882
4.344570925,2.386058986,7.313923229
4.3460833,2.386378344,7.317797352
4.347595391,2.386697598,7.321671189
4.349107199,2.387016747,7.325544738
4.350618723,2.387335792,7.329418
4.352129964,2.387654732,7.333290975
4.353640922,2.387973568,7.337163662
4.355151596,2.3882923,7.341036061
4.356661987,2.388610927,7.344908172
4.358172096,2.38892945,7.348779994
4.359681921,2.38924787,7.352651528
4.361191464,2.389566185,7.356522774
4.362700724,2.389884397,7.36039373
4.364209701,2.390202504,7.364264397
4.365718396,2.390520508,7.368134775
4.367226809,2.390838409,7.372004863
4.368734939,2.391156206,7.375874661
4.370242787,2.391473899,7.37974417
4.371750353,2.391791489,7.383613388
4.373257636,2.392108976,7.387482316
4.374764638,2.39242636,7.391350953
4.376271358,2.39274364,7.395219299
4.377777797,2.393060818,7.399087355
4.379283953,2.393377892,7.402955119
4.380789828,2.393694864,7.406822591
4.382295422,2.394011733,7.410689773
4.383800734,2.394328499,7.414556662
4.385305765,2.394645163,7.41842326
4.386810515,2.394961723,7.422289565
4.388314984,2.395278182,7.426155578
4.389819172,2.395594538,7.430021299
4.391323079,2.395910792,7.433886727
4.392826705,2.396226943,7.437751862
4.39433005,2.396542992,7.441616704
4.395833115,2.39685894,7.445481253
4.3973359,2.397174785,7.449345508
4.398838404,2.397490528,7.45320947
4.400340627,2.39780617,7.457073138
4.401842571,2.39812171,7.460936513
4.403344234,2.398437148,7.464799593
4.404845618,2.398752484,7.468662379
4.406346721,2.399067719,7.472524871
4.407847545,2.399382852,7.476387068
4.409348089,2.399697884,7.480248971
4.410848354,2.400012815,7.484110578
4.412348339,2.400327645,7.487971891
4.413848044,2.400642373,7.491832908
4.41534747,2.400957001,7.495693631
4.416846617,2.401271527,7.499554057
4.418345485,2.401585953,7.504018083
4.419844074,2.401900277,7.508503038
4.421342384,2.402214501,7.512988327
4.422840415,2.402528625,7.517473948
4.424338168,2.402842647,7.521959901
4.425835641,2.403156569,7.526446183
4.427332837,2.403470391,7.530932794
4.428829754,2.403784113,7.535419732
4.430326392,2.404097734,7.539906996
4.431822752,2.404411255,7.544394585
4.433318835,2.404724675,7.548882498
4.434814639,2.405037996,7.553370733
4.436310165,2.405351217,7.557859289
4.437805414,2.405664338,7.562348165
4.439300384,2.405977359,7.56683736
4.440795077,2.40629028,7.571326872
4.442289493,2.406603102,7.575816701
4.443783631,2.406915824,7.580306844
4.445277492,2.407228446,7.584797302
4.446771075,2.40754097,7.589288072
4.448264382,2.407853393,7.593779153
4.449757411,2.408165718,7.598270544
4.451250164,2.408477943,7.602762245
4.452742639,2.408790069,7.607254253
4.454234838,2.409102096,7.611746568
4.455726761,2.409414024,7.616239187
4.457218407,2.409725854,7.620732111
4.458709776,2.410037584,7.625225338
4.460200869,2.410349216,7.629718867
4.461691686,2.410660748,7.634212696
4.463182227,2.410972183,7.638706824
4.464672491,2.411283519,7.64320125
4.46616248,2.411594756,7.647695974
4.467652193,2.411905895,7.652190992
4.469141631,2.412216936,7.656686306
4.470630792,2.412527878,7.661181912
4.472119679,2.412838722,7.665677811
4.473608289,2.413149468,7.670174001
4.475096625,2.413460117,7.67467048
4.476584685,2.413770667,7.679167248
4.478072471,2.414081119,7.683664303
4.479559981,2.414391474,7.688161644
4.481047216,2.414701731,7.692659271
4.482534177,2.41501189,7.697157181
4.484020863,2.415321952,7.701655374
4.485507274,2.415631916,7.706153848
4.486993411,2.415941783,7.710652602
4.488479273,2.416251553,7.715151636
4.489964861,2.416561225,7.719650948
4.491450175,2.4168708,7.724150536
4.492935215,2.417180278,7.7286504
4.494419981,2.417489659,7.733150538
4.495904473,2.417798942,7.73765095
4.497388692,2.418108129,7.742151633
4.498872636,2.41841722,7.746652588
4.500356307,2.418726213,7.751153812
4.501839705,2.41903511,7.755655305
4.50332283,2.41934391,7.760157066
4.504805681,2.419652614,7.764659092
4.506288259,2.419961221,7.769161384
4.507770564,2.420269732,7.77366394
4.509252596,2.420578146,7.778166759
4.510734355,2.420886464,7.78266984
4.512215841,2.421194686,7.787173181
4.513697055,2.421502812,7.791676781
4.515177996,2.421810842,7.79618064
4.516658665,2.422118776,7.800684756
4.518139062,2.422426614,7.805189128
4.519619186,2.422734356,7.809693755
4.521099039,2.423042003,7.814198635
4.522578619,2.423349554,7.818703768
4.524057928,2.423657009,7.823209153
4.525536964,2.423964369,7.827714788
4.527015729,2.424271633,7.832220672
4.528494223,2.424578802,7.836726804
4.529972445,2.424885875,7.841233184
4.531450395,2.425192854,7.845739809
4.532928075,2.425499737,7.850246678
4.534405483,2.425806525,7.854753792
4.53588262,2.426113218,7.859261147
4.537359486,2.426419816,7.863768745
4.538836082,2.426726319,7.868276582
4.540312407,2.427032728,7.872784658
4.541788461,2.427339041,7.877292973
4.543264244,2.42764526,7.881801524
4.544739757,2.427951385,7.886310312
4.546215,2.428257415,7.890819334
4.547689973,2.42856335,7.895328589
4.549164675,2.428869191,7.899838077
4.550639108,2.429174938,7.904347796
4.552113271,2.42948059,7.908857746
4.553587164,2.429786148,7.913367925
4.555060787,2.430091613,7.917878332
4.556534141,2.430396983,7.922388966
4.558007225,2.430702259,7.926899826
4.55948004,2.431007441,7.93141091
4.560952585,2.431312529,7.935922219
4.562424862,2.431617524,7.94043375
4.563896869,2.431922425,7.944945502
4.565368608,2.432227232,7.949457475
4.566840078,2.432531946,7.953969667
4.568311279,2.432836566,7.958482078
4.569782211,2.433141093,7.962994706
4.571252875,2.433445527,7.96750755
4.572723271,2.433749867,7.972020609
4.574193398,2.434054114,7.976533882
4.575663257,2.434358268,7.981047368
4.577132849,2.434662328,7.985561066
4.578602172,2.434966296,7.990074975
4.580071227,2.435270171,7.994589093
4.581540015,2.435573953,7.99910342
4.583008534,2.435877642,8.003617955
4.584476787,2.436181239,8.008132696
4.585944772,2.436484742,8.012647642
4.58741249,2.436788154,8.017162793
4.58887994,2.437091472,8.021678147
4.590347123,2.437394698,8.026193704
4.59181404,2.437697832,8.030709462
4.593280689,2.438000874,8.03522542
4.594747072,2.438303823,8.039741577
4.596213188,2.43860668,8.044257932
4.597679038,2.438909445,8.048774484
4.599144621,2.439212118,8.053291233
4.600609938,2.439514699,8.057808176
4.602074988,2.439817188,8.062325313
4.603539773,2.440119585,8.066842643
4.605004291,2.44042189,8.071360164
4.606468544,2.440724104,8.075877877
4.607932531,2.441026226,8.079909433
4.609396252,2.441328256,8.083779408
4.610859707,2.441630195,8.08764904
4.612322897,2.441932042,8.091518331
4.613785822,2.442233798,8.09538728
4.615248481,2.442535463,8.099255887
4.616710876,2.442837037,8.103124152
4.618173005,2.443138519,8.106992075
4.619634869,2.44343991,8.110859657
4.621096469,2.44374121,8.114726897
4.622557804,2.444042419,8.118593795
4.624018874,2.444343538,8.122460351
4.62547968,2.444644565,8.126326566
4.626940222,2.444945501,8.130192439
4.628400499,2.445246347,8.13405797
4.629860512,2.445547103,8.137923159
4.631320261,2.445847767,8.141788007
4.632779746,2.446148341,8.145652512
4.634238967,2.446448825,8.149516677
4.635697925,2.446749218,8.153380499
4.637156619,2.447049521,8.15724398
4.638615049,2.447349734,8.161107119
4.640073216,2.447649856,8.164969917
4.64153112,2.447949888,8.168832373
4.642988761,2.448249831,8.172694488
4.644446138,2.448549683,8.176556261
4.645903253,2.448849445,8.180417692
4.647360105,2.449149118,8.184278782
4.648816694,2.4494487,8.188139531
4.65027302,2.449748193,8.191999938
4.651729084,2.450047596,8.195860004
4.653184886,2.45034691,8.199719729
4.654640425,2.450646134,8.203579112
4.656095703,2.450945269,8.207438154
4.657550718,2.451244314,8.211296854
4.659005471,2.45154327,8.215155213
4.660459962,2.451842136,8.219013232
4.661914192,2.452140914,8.222870909
4.66336816,2.452439602,8.226728245
4.664821867,2.452738201,8.23058524
4.666275312,2.453036711,8.234441893
4.667728496,2.453335132,8.238298206
4.669181418,2.453633464,8.242154178
4.67063408,2.453931707,8.246009809
4.672086481,2.454229862,8.249865099
4.673538621,2.454527928,8.253720049
4.6749905,2.454825905,8.257574658
4.676442119,2.455123793,8.261428926
4.677893477,2.455421593,8.265282853
4.679344574,2.455719305,8.26913644
4.680795412,2.456016928,8.272989686
4.682245989,2.456314463,8.276842591
4.683696306,2.456611909,8.280695157
4.685146364,2.456909268,8.284547382
4.686596161,2.457206538,8.288399266
4.688045699,2.45750372,8.29225081
4.689494977,2.457800814,8.296102014
4.690943996,2.458097821,8.299952878
4.692392755,2.458394739,8.303803402
4.693841255,2.458691569,8.307653586
4.695289496,2.458988312,8.31150343
4.696737478,2.459284967,8.315352934
4.698185201,2.459581534,8.319202098
4.699632665,2.459878014,8.323050922
4.70107987,2.460174406,8.326899407
4.702526817,2.460470711,8.330747552
4.703973506,2.460766928,8.334595357
4.705419936,2.461063058,8.338442823
4.706866107,2.461359101,8.34228995
4.708312021,2.461655057,8.346136737
4.709757677,2.461950925,8.349983185
4.711203074,2.462246706,8.353829293
4.712648214,2.462542401,8.357675063
4.714093096,2.462838008,8.361520493
4.715537721,2.463133528,8.365365585
4.716982088,2.463428962,8.369210337
4.718426198,2.463724309,8.373054751
4.719870051,2.464019569,8.376898826
4.721313646,2.464314742,8.380742562
4.722756984,2.464609829,8.38458596
4.724200066,2.46490483,8.388429019
4.725642891,2.465199744,8.39227174
4.727085459,2.465494571,8.396114122
4.72852777,2.465789312,8.399956167
4.729969825,2.466083967,8.403797873
4.731411624,2.466378535,8.407639241
4.732853167,2.466673018,8.411480271
4.734294453,2.466967414,8.415320963
4.735735484,2.467261724,8.419161317
4.737176258,2.467555949,8.423001334
4.738616777,2.467850087,8.426841012
4.74005704,2.46814414,8.430680354
4.741497048,2.468438106,8.434519358
4.7429368,2.468731987,8.438358024
4.744376297,2.469025782,8.442196354
4.745815539,2.469319492,8.446034346
4.747254525,2.469613116,8.449872001
4.748693257,2.469906655,8.453709319
4.750131734,2.470200108,8.4575463
4.751569956,2.470493476,8.461382945
4.753007924,2.470786758,8.465219253
4.754445637,2.471079955,8.469055224
4.755883095,2.471373067,8.472890859
4.757320299,2.471666094,8.476726157
4.75875725,2.471959036,8.480561119
4.760193946,2.472251892,8.484395745
4.761630388,2.472544664,8.488230035
4.763066576,2.472837351,8.49206399
4.764502511,2.473129953,8.495897608
